Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	alpha_cytb[3]	alpha_cytb[4]	alpha_cytb[5]	alpha_cytb[6]	alpha_cytb[7]	alpha_cytb[8]	alpha_cytb[9]	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	branch_rates[159]	branch_rates[160]	branch_rates[161]	branch_rates[162]	branch_rates[163]	branch_rates[164]	branch_rates[165]	branch_rates[166]	branch_rates[167]	branch_rates[168]	branch_rates[169]	branch_rates[170]	branch_rates[171]	branch_rates[172]	branch_rates[173]	branch_rates[174]	branch_rates[175]	branch_rates[176]	branch_rates[177]	branch_rates[178]	branch_rates[179]	branch_rates[180]	branch_rates[181]	branch_rates[182]	branch_rates[183]	branch_rates[184]	branch_rates[185]	branch_rates[186]	branch_rates[187]	branch_rates[188]	branch_rates[189]	branch_rates[190]	branch_rates[191]	branch_rates[192]	branch_rates[193]	branch_rates[194]	branch_rates[195]	branch_rates[196]	branch_rates[197]	branch_rates[198]	branch_rates[199]	branch_rates[200]	branch_rates[201]	branch_rates[202]	branch_rates[203]	branch_rates[204]	branch_rates[205]	branch_rates[206]	branch_rates[207]	branch_rates[208]	branch_rates[209]	branch_rates[210]	branch_rates[211]	branch_rates[212]	branch_rates[213]	branch_rates[214]	branch_rates[215]	branch_rates[216]	branch_rates[217]	branch_rates[218]	branch_rates[219]	branch_rates[220]	branch_rates[221]	branch_rates[222]	branch_rates[223]	branch_rates[224]	branch_rates[225]	branch_rates[226]	branch_rates[227]	branch_rates[228]	branch_rates[229]	branch_rates[230]	branch_rates[231]	branch_rates[232]	branch_rates[233]	branch_rates[234]	branch_rates[235]	branch_rates[236]	branch_rates[237]	branch_rates[238]	branch_rates[239]	branch_rates[240]	branch_rates[241]	branch_rates[242]	branch_rates[243]	branch_rates[244]	branch_rates[245]	branch_rates[246]	branch_rates[247]	branch_rates[248]	branch_rates[249]	branch_rates[250]	branch_rates[251]	branch_rates[252]	branch_rates[253]	branch_rates[254]	branch_rates[255]	branch_rates[256]	branch_rates[257]	branch_rates[258]	branch_rates[259]	branch_rates[260]	branch_rates[261]	branch_rates[262]	branch_rates[263]	branch_rates[264]	branch_rates[265]	branch_rates[266]	branch_rates[267]	branch_rates[268]	branch_rates[269]	branch_rates[270]	branch_rates[271]	branch_rates[272]	branch_rates[273]	branch_rates[274]	branch_rates[275]	branch_rates[276]	branch_rates[277]	branch_rates[278]	branch_rates_mean	extinction_mixture_rates[1]	extinction_mixture_rates[2]	extinction_mixture_rates[3]	extinction_mixture_rates[4]	extinction_mixture_rates[5]	extinction_mixture_rates[6]	extinction_mixture_rates[7]	extinction_mixture_rates[8]	extinction_mixture_rates[9]	extinction_mixture_rates_quantile[1]	extinction_mixture_rates_quantile[2]	extinction_mixture_rates_quantile[3]	extinction_mixture_rates_quantile[4]	extinction_mixture_rates_quantile[5]	extinction_mixture_rates_quantile[6]	extinction_mixture_rates_quantile[7]	extinction_mixture_rates_quantile[8]	extinction_mixture_rates_quantile[9]	extinction_mixture_weights[1]	extinction_mixture_weights[2]	extinction_mixture_weights[3]	extinction_mixture_weights[4]	extinction_mixture_weights[5]	extinction_mixture_weights[6]	extinction_mixture_weights[7]	extinction_mixture_weights[8]	extinction_mixture_weights[9]	extinction_rate[1]	extinction_rate[2]	extinction_rate[3]	extinction_rate[4]	extinction_rate[5]	extinction_rate[6]	extinction_rate[7]	extinction_rate[8]	extinction_rate[9]	extinction_rate[10]	extinction_rate_mean	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	fossilization_mixture_rates[1]	fossilization_mixture_rates[2]	fossilization_mixture_rates[3]	fossilization_mixture_rates[4]	fossilization_mixture_rates[5]	fossilization_mixture_rates[6]	fossilization_mixture_rates[7]	fossilization_mixture_rates[8]	fossilization_mixture_rates[9]	fossilization_mixture_rates_quantile[1]	fossilization_mixture_rates_quantile[2]	fossilization_mixture_rates_quantile[3]	fossilization_mixture_rates_quantile[4]	fossilization_mixture_rates_quantile[5]	fossilization_mixture_rates_quantile[6]	fossilization_mixture_rates_quantile[7]	fossilization_mixture_rates_quantile[8]	fossilization_mixture_rates_quantile[9]	fossilization_mixture_weights[1]	fossilization_mixture_weights[2]	fossilization_mixture_weights[3]	fossilization_mixture_weights[4]	fossilization_mixture_weights[5]	fossilization_mixture_weights[6]	fossilization_mixture_weights[7]	fossilization_mixture_weights[8]	fossilization_mixture_weights[9]	fossilization_rate[1]	fossilization_rate[2]	fossilization_rate[3]	fossilization_rate[4]	fossilization_rate[5]	fossilization_rate[6]	fossilization_rate[7]	fossilization_rate[8]	fossilization_rate[9]	fossilization_rate[10]	fossilization_rate_mean	num_samp_anc	origin_time	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_mixture_rates[1]	speciation_mixture_rates[2]	speciation_mixture_rates[3]	speciation_mixture_rates[4]	speciation_mixture_rates[5]	speciation_mixture_rates[6]	speciation_mixture_rates[7]	speciation_mixture_rates[8]	speciation_mixture_rates[9]	speciation_mixture_rates_quantile[1]	speciation_mixture_rates_quantile[2]	speciation_mixture_rates_quantile[3]	speciation_mixture_rates_quantile[4]	speciation_mixture_rates_quantile[5]	speciation_mixture_rates_quantile[6]	speciation_mixture_rates_quantile[7]	speciation_mixture_rates_quantile[8]	speciation_mixture_rates_quantile[9]	speciation_mixture_weights[1]	speciation_mixture_weights[2]	speciation_mixture_weights[3]	speciation_mixture_weights[4]	speciation_mixture_weights[5]	speciation_mixture_weights[6]	speciation_mixture_weights[7]	speciation_mixture_weights[8]	speciation_mixture_weights[9]	speciation_rate[1]	speciation_rate[2]	speciation_rate[3]	speciation_rate[4]	speciation_rate[5]	speciation_rate[6]	speciation_rate[7]	speciation_rate[8]	speciation_rate[9]	speciation_rate[10]	speciation_rate_mean	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]
0	-148733.1	-146359.3	-2373.835	0.578888	0.711847	0.698281	0.268934	1.22638	2.0975	0.445052	0.2091	0.748587	1.623953	0.0670344	0.0537193	0.0270939	0.0793057	0.0269813	0.203058	0.0011236	0.197318	0.466677	0.0107963	0.0917485	0.144254	0.379242	0.179266	0.222163	0.0132539	0.22385	0.0662714	0.334758	0.0177522	0.20537	0.0243445	0.184333	0.199597	0.0928118	0.170041	0.000590813	0.274442	0.126304	0.0309955	0.273005	0.110103	0.149342	0.0204068	0.0479402	0.0266169	0.0372961	0.00673203	0.0271845	0.172183	0.0628363	0.457931	0.122289	0.0461251	0.00125548	0.0505085	0.0286986	0.0319269	0.23376	0.121407	0.0555042	0.130734	0.154887	0.430269	0.0203609	0.223553	0.0992898	0.00802954	0.0473598	0.0860734	0.109426	0.0754714	0.111064	0.144837	0.0414744	0.0337576	0.0034468	0.197007	0.00603778	0.233351	0.243341	0.561521	0.155061	0.0577873	0.0551963	0.174117	0.0166072	0.0783936	0.151739	0.107452	0.0400867	0.00142015	0.0808604	0.355197	0.100534	0.39113	0.103038	0.0620395	0.0215827	0.0104793	0.159556	0.0442962	0.0140884	0.0409836	0.0145975	0.0921251	0.390189	0.15405	0.188322	0.169376	0.0818222	0.113164	0.125201	0.306484	0.103446	0.0698442	0.597586	0.208293	0.154491	0.0713628	0.021664	0.06235	0.162051	0.0709772	0.0536203	0.107301	0.191292	0.196966	0.228126	0.0690032	0.323454	0.143385	0.0908729	0.0356745	0.105111	0.0798181	0.243602	0.142116	0.0481613	0.0394081	0.477783	0.111238	0.0670622	0.0369882	0.151906	0.256924	0.19149	0.0198921	0.12834	0.0974096	0.0976061	0.348926	0.0778392	0.126167	0.229322	0.115958	0.10714	0.102082	0.0216475	0.0110948	0.187942	0.0437243	0.0402981	0.0450201	0.253853	0.221023	0.160467	0.0341454	0.0269099	0.228455	0.267039	0.332483	0.00349936	0.0205689	0.122415	0.117006	0.0338081	0.0730145	0.301939	0.0159502	0.00807228	0.33263	0.2268	0.182571	0.0296476	0.0241891	0.0323095	0.338002	8.50253e-05	0.215307	0.0326892	0.0386835	0.104788	0.0509384	0.0107997	0.0215486	0.0898531	0.031885	0.1148	0.0707303	0.389678	0.0184506	0.0828566	0.0389144	0.306991	0.0602986	0.219421	0.0328428	0.297747	0.0609842	0.05302	0.0288853	0.312036	0.179473	0.0106237	0.0862979	0.0210861	0.172939	0.132141	0.0908981	0.056288	0.0454513	0.258652	0.0694977	0.219865	0.0447749	0.0200727	0.129108	0.220565	0.00359789	0.158319	0.0474453	0.0498187	0.0269321	0.803894	0.0200389	0.097213	0.157086	0.271453	0.0743581	0.0280384	0.0775349	0.0889419	0.0431765	0.096503	0.147388	0.152027	0.286773	0.171204	0.0148858	0.0344575	0.0447806	0.0937364	0.299164	0.0443913	0.0252376	0.254607	0.0587054	0.0108724	0.279928	0.030696	0.378104	0.102551	0.0293684	0.0657206	0.284865	0.213899	0.0730931	0.00741904	0.291365	0.0998234	0.0835231	0.0593364	0.0555392	0.296269	0.305976	0.0405675	0.283917	0.0784617	0.0991843	0.234636	0.179657	0.0934334	0.0945236	0.0610557	0.201745	0.155376	0.0550705	0.1291974	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.208873	0.389004	0.0219174	0.0533839	0.146535	0.0201661	0.14009	0.0110894	0.00894075	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0105498	0.199669	0.106946	0.193111	0.0323843	0.285934	0.0991782	0.0672972	0.0049302	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.0623832	0.09	0	164.5361	0.243851	0.607967	1.05694	2.09124	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.00664804	0.0205428	0.120237	0.0792501	0.204684	0.0613954	0.170029	0.113401	0.223813	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.0693147	0.1	93.5	28.4	89.9	93.5	89.8	28.4	11.608	11.608	93.5	83.6	93.5	93.5	93.5	93.5	23.03	93.5	11.608	11.608	70.6	13.82	33.9	11.608	93.5
10	-68492.36	-68034.77	-457.5857	0.0890997	0.196856	0.2769	0.129038	0.29349	0.74919	0.0850926	0.154528	0.169937	0.2226728	0.00188998	0.0012254	0.00135011	0.0259386	0.00195064	0.00693701	0.000697968	0.191032	0.0155072	0.00223358	0.0141423	0.0264363	0.0310542	0.010566	0.0827859	0.00103206	0.0221299	0.00273089	0.0547752	0.00408371	0.0648125	0.00298378	0.0135754	0.0189516	0.00656789	0.0263939	0.000341544	0.0120355	0.0179321	0.00439798	0.0297336	0.0304208	0.0154665	0.00431638	0.00301106	0.00473614	0.0223601	0.000871032	0.0067212	0.0481377	0.00801395	0.0329948	0.0190146	0.00472563	9.52692e-05	0.00543173	0.00306762	0.00456114	0.0552033	0.0395732	0.00959775	0.0241049	0.0212617	0.0470616	0.00900489	0.0551799	0.117272	0.000971464	0.0107245	0.0140748	0.0493667	0.0183278	0.00914269	0.00816523	0.0102199	0.00103449	0.000614978	0.020517	0.00117343	0.0152381	0.057631	0.0107442	0.00632966	0.00613625	0.0143262	0.00444093	0.00153723	0.0135551	0.0137875	0.0590835	0.00868482	0.000339874	0.0182966	0.0420834	0.0324192	0.0484855	0.00465122	0.0173027	0.00361177	0.00109049	0.014938	0.0039532	0.00122226	0.0224366	0.00968442	0.033756	0.0206334	0.00833687	0.0260083	0.0272927	0.0091642	0.0110377	0.0610443	0.0158196	0.0168485	0.00489852	0.05551	0.0300815	0.0281956	0.012771	0.00436949	0.00194901	0.0411569	0.00574139	0.00318899	0.0192929	0.0421485	0.0382753	0.0261772	0.0159323	0.0327273	0.0211682	0.0207209	0.0015664	0.0378786	0.00248627	0.0403222	0.0114838	0.00653112	0.00970204	0.02594	0.00586288	0.0515127	0.0018475	0.0320892	0.0638502	0.0261827	0.00197297	0.0294068	0.0294464	0.0238878	0.0301563	0.0108026	0.0178095	0.0136199	0.0244684	0.012392	0.0601157	0.00278831	0.000866232	0.057178	0.00558758	0.0102536	0.0192606	0.0254734	0.0146448	0.0270609	0.00842468	0.0114185	0.00905151	0.0210711	0.0140389	0.00101851	0.00126207	0.0188941	0.0302304	0.00463966	0.019757	0.0414953	0.00331132	0.000216563	0.0697696	0.0271921	0.0165294	0.0138658	0.0145054	0.00623698	0.0957245	3.63458e-06	0.0194418	0.00286257	0.00670318	0.0103582	0.0055946	0.00268305	0.00278822	0.0274778	0.00672819	0.0115207	0.0151193	0.0449311	0.00392993	0.00566112	0.00672093	0.0286858	0.014165	0.137629	0.085128	0.0152125	0.00176953	0.03223	0.00641489	0.0584912	0.0215223	0.000990138	0.0151247	0.00215102	0.0437059	0.0482321	0.0269682	0.00344482	0.00301275	0.0524034	0.0060917	0.0306613	0.00486683	0.0029966	0.0202109	0.0237315	0.00577906	0.0147008	0.0118983	0.0360576	0.00767623	0.036941	0.00486709	0.0248864	0.0238798	0.0789913	0.01449	0.0115904	0.00546337	0.0197587	0.00332564	0.00900013	0.0438064	0.0300291	0.0435086	0.0435319	0.00181431	0.0153923	0.0090628	0.00530841	0.00899725	0.00757128	0.00522194	0.0129743	0.00439376	0.00940744	0.0253504	0.0104338	0.0770682	0.0138522	0.00420404	0.00705322	0.00689337	0.0180323	0.00697757	0.00290082	0.0279187	0.0448386	0.00282341	0.00400833	0.0102205	0.0200562	0.0427001	0.00834269	0.0663502	0.0175812	0.126451	0.0146317	0.0285281	0.0489151	0.0131366	0.0049256	0.0163696	0.00464024	0.0193411	0.02646412	0.0164287	0.000829456	0.0199011	0.00296541	0.00729815	0.041933	0.0134063	0.052275	0.00743731	0.539429	0.0383868	0.609043	0.130591	0.29136	0.861774	0.468822	0.915154	0.295999	0.0347586	0.0937679	0.582337	0.00501026	0.172891	0.0519198	0.0087438	0.00696497	0.0436075	0.0199011	0.00729815	0.0199011	0.0199011	0.0164287	0.00729815	0.0199011	0.00729815	0.0199011	0.0199011	0.02119041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424112	0.14519	0.0189578	0.110844	0.0972222	0.0250361	0.000323954	0.00502576	0.0407518	0.0872346	0.956052	0.335025	0.907962	0.876608	0.416564	0.00694781	0.102519	0.583992	0.174783	0.056894	0.221067	0.0860564	0.0286188	0.087874	0.24808	0.0817622	0.0148647	0.000323954	0.000323954	0.000323954	0.000323954	0.00424112	0.000323954	0.000323954	0.000323954	0.0189578	0.00424112	0.04646461	8	164.9659	0.00107274	0.0477934	0.440213	3.51092	0.211658	0.186539	0.256408	0.0547849	0.0788712	0.032609	0.0378788	0.000227095	0.0309992	0.895813	0.863737	0.935412	0.443105	0.569471	0.294203	0.332847	0.00242357	0.281958	0.0876572	0.0507587	0.240673	0.0720408	0.0922771	0.0656929	0.186593	0.0246431	0.179664	0.0788712	0.0378788	0.0378788	0.032609	0.0309992	0.0309992	0.0788712	0.0378788	0.256408	0.0378788	0.093589	97.1084	28.4	89.9	97.3782	89.8	28.4	11.608	11.608	93.5	83.6	94.6281	93.5	93.5	93.5	23.03	93.5	13.8262	11.608	70.6	13.82	33.9	11.608	93.5
20	-63237.07	-62783.6	-453.4704	0.0963718	0.111086	0.188719	0.138306	0.240901	0.21025	0.0963463	0.16333	0.273694	0.2261576	0.000690369	0.000577694	0.000997072	0.0127082	0.0020993	0.000814253	0.00154491	0.152102	0.00697851	0.00140132	0.0241896	0.0172102	0.041263	0.0161325	0.106034	0.00570868	0.0412824	0.00542252	0.0191366	0.00534024	0.0684253	0.00392638	0.00505363	0.0185926	0.00770783	0.00901285	0.00164002	0.0059456	0.00601598	0.012539	0.0147387	0.0173848	0.0419464	0.00323868	0.00568188	0.00146098	0.0315049	0.000853646	0.00435072	0.00856367	0.00808635	0.0394565	0.0124503	0.00448651	3.30484e-05	0.00176088	0.00342369	0.0279596	0.0295832	0.0499199	0.00775771	0.014017	0.0172932	0.00826045	0.00471031	0.0435448	0.06212	0.00103817	0.00526119	0.00742376	0.0380083	0.00923451	0.0051289	0.00610508	0.00408808	0.00122104	0.00215975	0.0181575	0.00253377	0.0232136	0.0482336	0.0148336	0.0500518	0.0151612	0.0115229	0.0103248	0.00070457	0.0086435	0.00947846	0.021831	0.0213484	0.000221748	0.0190582	0.0243829	0.0258939	0.0188025	0.00327869	0.0376039	0.0128232	0.00118282	0.00630733	0.00372455	0.000345836	0.0113276	0.0320261	0.0123697	0.025884	0.0207384	0.0291166	0.0225256	0.00774713	0.0206548	0.0252201	0.00685818	0.0336441	0.00406713	0.0284052	0.04293	0.036261	0.00838531	0.0097561	0.00361921	0.068988	0.022983	0.0053365	0.022352	0.0343421	0.0298839	0.0427231	0.0186951	0.0125554	0.0215951	0.0196595	0.00245629	0.114642	0.000570372	0.0129802	0.00557964	0.00651142	0.00669129	0.0139682	0.0114395	0.0893142	0.00250236	0.053745	0.0110532	0.0320603	0.00303034	0.0137332	0.0448947	0.0220542	0.0176442	0.0494998	0.00658773	0.00800756	0.024066	0.0100265	0.10001	0.00977102	0.00155219	0.0126522	0.0070765	0.00909298	0.0485118	0.0235373	0.00948223	0.0127648	0.0252405	0.00836234	0.0157275	0.00863471	0.0128898	0.00142567	0.00221308	0.0414853	0.00763321	0.0183654	0.0115402	0.047589	0.00299217	0.000657034	0.0221638	0.0448197	0.0218765	0.00823376	0.00317219	0.00678647	0.0234689	8.85118e-06	0.0395834	0.00334645	0.00678815	0.020418	0.00820021	0.00262045	0.00393337	0.00656763	0.00106095	0.00323818	0.00259019	0.047397	0.0214265	0.00818953	0.0065023	0.0344039	0.0200883	0.123612	0.0366894	0.01572	0.00733837	0.0169751	0.00729421	0.0601258	0.0545261	0.00159288	0.0128001	0.0059097	0.0454649	0.0779145	0.00667809	0.00255079	0.00222628	0.0467543	0.0128486	0.00771903	0.00634761	0.00221552	0.01557	0.0205022	0.00383607	0.00484116	0.00474749	0.0178327	0.00175245	0.0742975	0.00344594	0.0386168	0.0425874	0.0411047	0.00745878	0.0102176	0.0329524	0.0248556	0.00429232	0.00487853	0.0762501	0.0187447	0.0373219	0.0542177	0.00265437	0.0152826	0.00511226	0.00793587	0.00980589	0.00414395	0.00506624	0.0197358	0.00145887	0.00115183	0.0134369	0.0041478	0.0152191	0.0111472	0.003045	0.0063351	0.0366579	0.0059495	0.0142644	0.00576727	0.0306099	0.0553333	0.00536837	0.00272402	0.0130698	0.012216	0.018145	0.0093414	0.0412399	0.0178543	0.0406087	0.0117894	0.0165989	0.0272555	0.0218284	0.00946471	0.0110772	0.0050746	0.0402724	0.02505424	0.00353569	0.00310196	0.0596131	0.0190368	0.013446	0.0482414	0.000864835	0.0628667	0.0345275	0.111896	0.0988734	0.864768	0.472139	0.363188	0.801923	0.0286088	0.878758	0.686146	0.0538242	0.0867241	0.0625317	0.072297	0.311035	0.377444	0.00751397	0.00526671	0.0233629	0.00353569	0.013446	0.0482414	0.0190368	0.0482414	0.013446	0.00310196	0.0482414	0.0482414	0.0482414	0.02979517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320153	0.0243495	0.00138443	0.0382259	0.073085	0.00123997	0.000169564	0.00508289	0.012279	0.123343	0.63256	0.0553344	0.79232	0.950465	0.0497069	0.00694781	0.188602	0.396423	0.0801668	0.0153065	0.133876	0.0104895	0.038804	0.0231927	0.2774	0.238329	0.182435	0.000169564	0.000169564	0.000169564	0.000169564	0.00320153	0.000169564	0.000169564	0.000169564	0.000169564	0.00138443	0.02432049	2	169.4317	0.00118024	0.0500967	0.44844	3.50028	0.171585	0.0865596	0.197429	0.0577081	0.425267	0.0295346	0.0457306	0.0828722	0.0361509	0.805271	0.561935	0.847802	0.423208	0.982667	0.245445	0.353423	0.546258	0.291579	0.00754095	0.149407	0.048423	0.0215122	0.181519	0.0191821	0.390961	0.0620166	0.119439	0.0457306	0.0361509	0.0457306	0.0361509	0.0828722	0.0457306	0.0865596	0.0457306	0.425267	0.0457306	0.1048715	97.1084	28.4	89.9	97.3782	89.8	29.9598	11.608	12.2099	93.5	83.6	94.6281	93.5	93.5	93.5	23.03	93.5	13.2507	11.608	70.6	13.82	33.9	12.0516	93.5
